0	Gene Signature
Thyroid Stimulating Hormone (TSH) Resistance in Congenital Hypothyroidism	['MAP2K2', 'MAP2K1', 'PDPK1', 'STAT3', 'BRAF', 'TSHR', 'CREB1', 'TG', 'PIK3CA', 'GNAO1', 'GNAQ', 'GNAS', 'RAPGEF3', 'PLCB1', 'RAF1', 'ADCY3', 'ADCY2', 'AKAP3', 'ITPR1', 'RAP1A', 'TPO', 'GNA11', 'GNA12', 'GNA13', 'AKT1', 'MAPK3', 'NKX2-1', 'MAPK1', 'CGA', 'PDE8B', 'JAK1', 'TSHB', 'JAK2', 'Na']
Thyroid Stimulating Hormone (TSH) Secretion in Overt Hypothyroidism	['PROP1', 'TRHR', 'POU1F1', 'MAP2K2', 'SLC16A2', 'MAP2K1', 'PDPK1', 'DIO1', 'NPY1R', 'PRKCB', 'CCK', 'SSTR2', 'SIRT1', 'GAL', 'CREB1', 'SST', 'LEP', 'GNAQ', 'AVP', 'RAF1', 'THRB', 'THRA', 'GRP', 'TRH', 'GATA2', 'ADRA1B', 'ITPR1', 'GNA11', 'NPY', 'MC4R', 'MAPK3', 'LEPR', 'MAPK1', 'CGA', 'TSHB', 'Na']
Thyrotropin Releasing Hormone (TRH) Hypothalamic Release in non-Autoimmune Hypothyroidism	['PCSK2', 'PCSK1', 'NPY5R', 'SLC16A2', 'THRB', 'STAT3', 'DIO2', 'TRH', 'TRHDE', 'ADRA1B', 'POMC', 'CREB1', 'SP1', 'NPY', 'LEP', 'MC4R', 'LEPR', 'AGRP', 'JAK1', 'JAK2', 'Na']
Timothy Syndrome	['CACNB2', 'TH', 'CAMK2A', 'CACNA2D1', 'CACNA1C', 'CAMK4', 'AKAP5', 'CAMKK2', 'Na']
TLR2 Induced Synovial Fibroblast Activation in Rheumatoid Arthritis	['MAP2K4', 'MAP2K3', 'JUN', 'MMP1', 'CHUK', 'CCL20', 'MMP3', 'FOS', 'TIRAP', 'IRAK4', 'TICAM2', 'TICAM1', 'VEGFA', 'TLR2', 'CXCL10', 'MMP13', 'IL1B', 'MYD88', 'NFKBIA', 'IL6', 'TRAF6', 'TLR4', 'CXCL8', 'CXCL2', 'TNF', 'ICAM1', 'IKBKB', 'MAPK8', 'IRAK1', 'CCL5', 'IFNB1', 'MAPK1', 'CD14', 'MAP3K7', 'IKBKG', 'Na']
TLR2 Signaling in Treg-Cell in Type 1 Diabetes (Animal Model)	['TGFB1', 'IRAK4', 'TGFBR1', 'TICAM1', 'TGFBR2', 'FOXP3', 'IL2', 'MAPK14', 'TLR2', 'NFKBIA', 'PTPRC', 'CD4', 'TLR9', 'CD247', 'PTPN6', 'TLR4', 'RAF1', 'LAT', 'TLR3', 'SOS1', 'CD86', 'TRB', 'TRA', 'PTPRN', 'CD3G', 'IL2RG', 'CD3E', 'CD3D', 'ITPR1', 'IRAK1', 'GRAP2', 'CTLA4', 'FCER1G', 'MAP3K7', 'SMAD3', 'SLC30A8', 'CARD11', 'MAP2K2', 'MAP2K1', 'GAD2', 'TIRAP', 'MYD88', 'ZAP70', 'LCK', 'IL2RA', 'IL2RB', 'TRAF6', 'PRKCQ', 'GRB2', 'BCL10', 'INS', 'MALT1', 'MAPK9', 'TBK1', 'MAPK3', 'PLCG1', 'MAPK1', 'FYN', 'JAK3', 'IKBKE', 'JAK1', 'STAT5A', 'MAP2K7', 'Na']
TLR3 Role in Retinal Pigment Epithelial Cell	['APAF1', 'STAT3', 'TICAM1', 'SOD2', 'NFKBIA', 'CASP9', 'TBK1', 'IRF3', 'BAX', 'CASP3', 'CYCS', 'IRF7', 'IKBKE', 'TLR3', 'JAK2', 'Na']
TLR7 and TLR9 in Plasmacytoid Dendritic Cell	['IFNA1', 'IRAK4', 'MYD88', 'NFKBIA', 'TRAF6', 'IRAK1', 'CCL5', 'TLR9', 'CCL3', 'IFNB1', 'IL12B', 'CCL2', 'IL12A', 'TLR7', 'MAP3K7', 'Na']
TNF and IL1B Induce Metalloproteinase Synthesis in Osteoarthritis	['MAP2K4', 'MAP2K2', 'MAP3K1', 'MAP2K3', 'JUN', 'IL1R1', 'MMP1', 'MAP2K1', 'MMP3', 'FOS', 'IRAK4', 'TRAF2', 'TNFRSF1A', 'TNFRSF1B', 'MAPK14', 'MMP13', 'IL1B', 'MYD88', 'NFKBIA', 'MAPK10', 'TRAF6', 'GRB2', 'MAP3K14', 'RAF1', 'SOS1', 'TRADD', 'IL1RAP', 'TNF', 'MAPK9', 'MAPK8', 'IRAK1', 'MAPK3', 'RAC1', 'MAPK1', 'MAP3K7', 'MAP3K5', 'MAP2K6', 'MAP2K7', 'Na']
TNF Receptor Associated Periodic Syndrome	['XBP1', 'EIF2AK3', 'TIRAP', 'IRAK4', 'TRAF2', 'TICAM2', 'MTOR', 'TICAM1', 'TNFRSF1A', 'EIF2S1', 'ATG12', 'IL1B', 'MYD88', 'NFKBIA', 'IL6', 'TRAF6', 'BCL2', 'BAX', 'CYCS', 'ATF6', 'MAP3K14', 'NOX1', 'TLR4', 'ATF4', 'BECN1', 'TRADD', 'LRRK2', 'TNF', 'FOXO1', 'CASP9', 'MAPK8', 'IRAK1', 'AKT1', 'CASP3', 'MAP3K7', 'MAP3K5', 'MAP2K7', 'Na']
TNFR/NF-kB Alternative Pathway in Multiple Myeloma Plasma Cells	['CXCL8', 'CD40', 'TNFRSF13C', 'CHUK', 'TRAF3', 'TNF', 'TRAF2', 'VCAM1', 'TNFRSF1A', 'RELB', 'TNFSF13B', 'NFKB2', 'IL1A', 'IL6', 'LTBR', 'CCND1', 'MYC', 'BCL2L1', 'BCL2', 'MAP3K14', 'BIRC2', 'MCL1', 'Na']
TNFR/NF-kB Classical Pathway in Multiple Myeloma Plasma Cells	['TNFSF13', 'TNIP1', 'TRAF2', 'VCAM1', 'NFKB1', 'TNFRSF1A', 'VEGFA', 'IL1A', 'NFKBIA', 'CYLD', 'IL6', 'TRAF5', 'TRAF6', 'BCL2L1', 'LTB', 'BCL2', 'MAP3K14', 'CXCL8', 'RELA', 'TNFRSF13B', 'TRADD', 'TNF', 'TNFSF13B', 'ICAM1', 'CCND1', 'MYC', 'TNFRSF17', 'RIPK1', 'MAP3K7', 'MCL1', 'Na']
Toll-like Receptors (TLR) in Antiviral Innate Immune Response	['CXADR', 'CXCL8', 'IFNA1', 'IRAK4', 'TNF', 'TICAM2', 'NFKB1', 'TICAM1', 'TLR2', 'IL1B', 'IKBKB', 'MYD88', 'NFKBIA', 'IL6', 'TRAF6', 'IRAK1', 'TLR9', 'IFNB1', 'TLR8', 'TLR7', 'MAP3K7', 'TLR4', 'TLR3', 'Na']
Toll-like Receptors (TLR) in Periodontitis	['PDPK1', 'TIRAP', 'IRAK4', 'TICAM2', 'TICAM1', 'IL2', 'TLR2', 'IL1B', 'TLR1', 'MYD88', 'NFKBIA', 'IL6', 'TRAF6', 'IRF3', 'IRF7', 'TLR6', 'TLR4', 'CXCL8', 'IFNA1', 'LY96', 'TNF', 'IKBKB', 'TBK1', 'IRAK1', 'AKT1', 'IFNB1', 'CD14', 'MAP3K7', 'IKBKE', 'Na']
Toll-like Receptors in beta-Cell	['MAP2K2', 'MAP3K1', 'IL1R1', 'STAT1', 'IFNGR1', 'MAP2K1', 'IFNGR2', 'PDPK1', 'STAT3', 'TIRAP', 'IRAK4', 'TRAF2', 'TYK2', 'TICAM1', 'TNFRSF1A', 'TNFRSF1B', 'TLR2', 'CXCL10', 'IL1B', 'MYD88', 'NFKBIA', 'TRAF6', 'IFNG', 'TLR9', 'MAP3K14', 'TLR4', 'TLR3', 'CXCL9', 'TRADD', 'TNF', 'IKBKB', 'TBK1', 'IRAK1', 'CCL5', 'AKT1', 'MAPK3', 'IL12B', 'CCL2', 'MAPK1', 'NOS2', 'MAP3K7', 'IL12RB2', 'IL12RB1', 'IKBKE', 'JAK1', 'JAK2', 'Na']
Toll-like Receptors in Pyelonephritis	['CXCL8', 'TIRAP', 'IRAK4', 'TNF', 'NFKB1', 'TLR2', 'IL1B', 'TLR1', 'IKBKB', 'MYD88', 'NFKBIA', 'IL6', 'TRAF6', 'IRAK1', 'CD14', 'MAP3K7', 'TLR5', 'TLR4', 'Na']
TP53 Signaling in Hepatocellular Carcinoma	['RB1', 'CDKN1B', 'CDKN2A', 'CDKN1A', 'APAF1', 'CCNA1', 'CCND3', 'CASP9', 'CDK6', 'CCND2', 'CCND1', 'CCNE1', 'CDK4', 'E2F1', 'CDK2', 'BAX', 'CASP3', 'CYCS', 'TP53', 'Na']
TP53 Signaling in Pancreatic Neoplasms	['RB1', 'CDKN1B', 'CDKN2A', 'CDKN1A', 'APAF1', 'CDC25A', 'CCNA1', 'CCND3', 'CASP9', 'CDK6', 'CCND2', 'CCND1', 'CCNE1', 'CDK4', 'E2F1', 'CHEK2', 'CDK2', 'BAX', 'CASP3', 'ATM', 'CYCS', 'TP53', 'Na']
Trabecular Meshwork and Schlemm's Canal Endothelial Cell Volume and Contractility	['ARHGEF12', 'RHOA', 'EDN1', 'ROCK1', 'NOS3', 'ARHGEF1', 'AQP1', 'FARP1', 'EDNRA', 'EDNRB', 'MARCKS', 'GNA11', 'GNA13', 'Na']
Transcription Factors in beta-Cell Neogenesis (Rodent Model)	['FOXA2', 'GDF11', 'NOTCH1', 'ONECUT1', 'PDX1', 'PAX4', 'GATA6', 'PAX6', 'HNF1B', 'MYT1', 'MAFB', 'ISL1', 'INS', 'MAFA', 'HNF4A', 'NKX2-2', 'SOX9', 'HES1', 'MNX1', 'NKX6-1', 'NEUROG3', 'PTF1A', 'NEUROD1', 'Na']
Treg-Cell Activation in Diabetes Mellitus	['TGFB1', 'IL10', 'TGFBR1', 'TGFBR2', 'FOXP3', 'IL2', 'MAPK14', 'NFKBIA', 'PTPRC', 'CD4', 'IRF4', 'CD247', 'PTPN6', 'RAF1', 'LAT', 'SOS1', 'CD86', 'TRB', 'TRA', 'CD3G', 'IL2RG', 'CD3E', 'CD3D', 'ITPR1', 'AKT1', 'GRAP2', 'CTLA4', 'FCER1G', 'MAP3K7', 'MAP3K8', 'CCR4', 'SMAD3', 'CARD11', 'MAP2K2', 'MAP2K1', 'PDPK1', 'ZAP70', 'LCK', 'IL2RA', 'IL2RB', 'TRAF6', 'PRKCQ', 'GRB2', 'MAP3K14', 'SRC', 'BCL10', 'GNAI1', 'MALT1', 'MAPK9', 'MAPK3', 'PLCG1', 'MAPK1', 'FYN', 'JAK3', 'JAK1', 'STAT5A', 'MAP2K7', 'Na']
Treg-Cell Function in Diabetes Mellitus Type 1	['TGFB1', 'IL10', 'TGFBR1', 'TGFBR2', 'FOXP3', 'IL2', 'MAPK14', 'NFKBIA', 'PTPRC', 'CD4', 'IRF4', 'CD28', 'CD247', 'PTPN6', 'RAF1', 'LAT', 'SOS1', 'CD86', 'TRB', 'TRA', 'CD80', 'PTPRN', 'CD3G', 'IL2RG', 'CD3E', 'CD3D', 'ITPR1', 'AKT1', 'GRAP2', 'CTLA4', 'FCER1G', 'MAP3K7', 'MAP3K8', 'ICOS', 'SMAD3', 'SLC30A8', 'CARD11', 'MAP2K2', 'MAP2K1', 'PDPK1', 'GAD2', 'ZAP70', 'LCK', 'IL2RA', 'IL2RB', 'TRAF6', 'PRKCQ', 'GRB2', 'CD40LG', 'MAP3K14', 'BCL10', 'INS', 'MALT1', 'MAPK9', 'MAPK3', 'PLCG1', 'MAPK1', 'FYN', 'JAK3', 'JAK1', 'STAT5A', 'MAP2K7', 'Na']
Tricarboxylic Acid Cycle Enzymes Involvement in Alzheimer Disease	['APP', 'G6PD', 'ACAT1', 'HSPA1A', 'CASP3', 'CYCS', 'SLC8B1', 'MICU1', 'HSD17B10', 'OGDH', 'MCU', 'Na']
Trophoblast Damage in Infertility (Hypothesis)	['C5', 'C6', 'C7', 'C9', 'ANXA5', 'APOH', 'C8A', 'C3', 'Na']
TRPM4/6/7/8 Signaling in Arterial Hypertension (Hypothesis)	['RHOA', 'MAP2K2', 'ANXA1', 'JUN', 'PRKCD', 'MAP2K1', 'MYOCD', 'PDPK1', 'STAT3', 'CACNA2D1', 'FOS', 'BRAF', 'MTOR', 'CACNB2', 'ACTA2', 'PIK3R1', 'PIK3CA', 'RAF1', 'SRC', 'ROCK1', 'RASGRF1', 'TAGLN', 'CACNA1C', 'MYLK', 'ITPR1', 'RASGRP1', 'MYC', 'AKT1', 'MAPK3', 'TPM1', 'PTK2B', 'TRPM8', 'MAPK1', 'TRPM6', 'TRPM7', 'JAK1', 'TRPM4', 'STAT5A', 'JAK2', 'Na']
TRPM7/8 in Pancreatic Adenocarcinoma	['CXCL8', 'MAP2K2', 'JUN', 'MAP2K1', 'STAT3', 'FOS', 'TNF', 'ITPR1', 'SOCS3', 'IL1B', 'CREB1', 'IL6', 'MYC', 'MAPK3', 'PRKD1', 'TRPM8', 'MAPK1', 'TRPM7', 'JAK1', 'RAF1', 'JAK2', 'Na']
TRPM8 Effects in Prostate Cancer (Hypothesis)	['SRC', 'MAP2K2', 'JUN', 'MAP2K1', 'FOS', 'ITPR1', 'AR', 'CREB1', 'MYC', 'MAPK3', 'PRKD1', 'PTK2B', 'TRPM8', 'MAPK1', 'RAF1', 'Na']
TSLP Signaling in Bronchial Epithelial Cell in Asthma	['VDR', 'MAP2K3', 'JUN', 'IL1R1', 'CDKN2A', 'TSLP', 'BAD', 'STAT3', 'IL13', 'FOS', 'IRAK4', 'TICAM1', 'TLR2', 'IL1B', 'MYD88', 'NFKBIA', 'TNFSF4', 'TRAF6', 'CRLF2', 'TLR3', 'CDKN1A', 'IL1RAP', 'FOXO3', 'RELB', 'IKBKB', 'MAPK8', 'IRAK1', 'PIM1', 'RAC1', 'MAP3K7', 'TNFRSF4', 'JAK1', 'STAT5A', 'JAK2', 'Na']
Tubular Cell Dysfunction in Progressive Diabetic Nephropathy	['TGFB1', 'SMAD3', 'STAT5B', 'PIAS4', 'SMAD2', 'MAP2K2', 'MAP3K1', 'JUN', 'SMAD4', 'STAT1', 'MMP2', 'MAP2K1', 'PDPK1', 'STAT3', 'MMP3', 'STAT4', 'FOS', 'FN1', 'PRKCA', 'MMP9', 'PIAS1', 'TGFBR1', 'PIAS3', 'TGFBR2', 'CDC42', 'PIAS2', 'IL1A', 'MMP12', 'NFKBIA', 'SP1', 'IL6', 'NOX4', 'KRAS', 'GRB2', 'PTPN6', 'SOS1', 'SRC', 'SHC1', 'SLC2A1', 'AGER', 'MYC', 'AKT1', 'MAPK3', 'MAPK1', 'JAK1', 'STAT5A', 'JAK2', 'Na']
Uric Acid Excretion Impairement in Kidney in Gout	['SLC22A13', 'ABCC4', 'SLC17A1', 'SLC22A6', 'PDZK1', 'LGALS9', 'SLC22A8', 'SLC17A3', 'ABCG2', 'SLC22A11', 'SLC2A9', 'SLC22A12', 'Na']
Uric Acid Synthesis in Gout	['PNP', 'NT5C1A', 'GDA', 'PRPS1', 'GMPS', 'XDH', 'HPRT1', 'KHK', 'ADA', 'APRT', 'NT5C2', 'Na']
Vascular Endothelial Cell Vasodilation in Brain	['PRKCH', 'ACE', 'NOS3', 'MME', 'PDPK1', 'TRPV1', 'AGT', 'NFKBIA', 'GNAQ', 'PRKD1', 'GNAS', 'AGTR1', 'PRKCQ', 'RAMP1', 'PLCB3', 'PTGES', 'PLCB1', 'CALCRL', 'CRCP', 'CALCA', 'PTGER2', 'CAMK2A', 'PLA2G5', 'ITPR1', 'KNG1', 'AKAP13', 'GNA11', 'AKT1', 'BDKRB2', 'Na']
Vascular Reactivity in Raynaud Disease	['PPP1R14A', 'RHOA', 'EDN1', 'NOS3', 'ARG2', 'PDPK1', 'ADRA2C', 'AGT', 'ACTA2', 'DDAH2', 'DDAH1', 'GNAQ', 'AGTR1', 'PDE5A', 'PLCB3', 'PLCB1', 'SRC', 'ROCK1', 'ROCK2', 'ARHGEF1', 'HTR2A', 'PLD2', 'MYLK', 'ITPR1', 'EDNRA', 'EDNRB', 'GNA11', 'GNA13', 'AKT1', 'RAC2', 'Na']
Vascular Smooth Muscle Cell Vasodilation in Brain	['RHOA', 'EDN1', 'ACE', 'MME', 'HTR1D', 'HTR1B', 'HTR1A', 'AGT', 'GNAQ', 'GNAS', 'AGTR1', 'RAMP1', 'PLCB3', 'PLCB1', 'CALCRL', 'ROCK1', 'CRCP', 'RASGRF1', 'CALCA', 'HTR2A', 'GNAI1', 'GNAI2', 'MYLK', 'GNAI3', 'ITPR1', 'KNG1', 'EDNRA', 'GNA11', 'BDKRB2', 'Na']
Vascularization in Hepatocellular Carcinoma	['TGFB1', 'SMAD3', 'SMAD2', 'EPO', 'SMAD4', 'HGF', 'PDGFC', 'PDGFA', 'TGFA', 'IGF1', 'HIF1A', 'VEGFA', 'SP1', 'EP300', 'E2F1', 'PDGFD', 'ANG', 'Na']
VEGFA High Expression Level in Pulmonary Emphysema	['SRC', 'PTGIS', 'MAP2K2', 'SP1', 'NOS3', 'MAP2K1', 'MAPK3', 'KDR', 'PLCG1', 'MAPK1', 'VEGFA', 'RAF1', 'Na']
VEGFA in Neovascular Glaucoma	['MAP2K4', 'MAP2K2', 'MAP3K1', 'MAP2K3', 'JUN', 'NOS3', 'MAP2K1', 'BAD', 'PDPK1', 'FOS', 'NFATC1', 'VAV2', 'VEGFA', 'CDC42', 'PTK2', 'MAPK14', 'MAP3K11', 'RAF1', 'COL18A1', 'SRC', 'FLT1', 'PXN', 'RASGRF1', 'FLT4', 'HIF1A', 'HSPB1', 'PTGS2', 'ITPR1', 'RASGRP1', 'CASP9', 'MYC', 'AKT1', 'MAPK3', 'KDR', 'SERPINF1', 'PLCG1', 'RAC1', 'MAPK1', 'MAP2K6', 'Na']
VEGFA Low Expression Level in Chronic Bronchitis	['SRC', 'FLT1', 'MAP2K2', 'JUN', 'MAP2K1', 'FOS', 'VEGFA', 'CCND1', 'MAPK3', 'KDR', 'PLCG1', 'MAPK1', 'RAF1', 'Na']
Vitiligo	['IL4R', 'MAP3K1', 'IL1R1', 'MITF', 'IRAK4', 'TYK2', 'TYR', 'VAV1', 'TNFRSF1A', 'VAV2', 'IL2', 'IL1B', 'IL4', 'IL6', 'KITLG', 'FAS', 'IFNG', 'BCL2', 'CYCS', 'IL6ST', 'RAF1', 'CXCL8', 'RASGRF1', 'PMEL', 'TRADD', 'PTPN22', 'IL1RAP', 'TNF', 'IL2RG', 'ITPR1', 'CASP8', 'MLANA', 'IRAK1', 'TBX21', 'CASP3', 'STAT6', 'FADD', 'MAP3K5', 'MAP2K2', 'DAXX', 'STAT1', 'IFNGR1', 'MAP2K1', 'IFNGR2', 'PDPK1', 'GZMB', 'STAT3', 'SOD1', 'CDC42', 'MAF', 'MYD88', 'KIT', 'IL2RA', 'DCT', 'IL2RB', 'TRAF6', 'SRC', 'C1R', 'TYRP1', 'C1S', 'PRF1', 'FASLG', 'GATA3', 'GNAI2', 'ICAM1', 'CXCR2', 'CXCR1', 'PTK2B', 'PLCG1', 'RAC1', 'MAPK1', 'RAC2', 'JAK3', 'IL6R', 'JAK1', 'STAT5A', 'MAP2K7', 'JAK2', 'Na']
Werner Syndrome (Adult Progeria)	['PCNA', 'XRCC5', 'XRCC6', 'TERC', 'H2AFX', 'PNKP', 'RPS19BP1', 'XRCC1', 'PRKDC', 'LIG3', 'SIRT1', 'SIRT4', 'CCAR2', 'BRINP1', 'POLB', 'WRN', 'TERT', 'TEP1', 'ATM', 'TP53BP1', 'NHEJ1', 'ATR', 'TP53', 'Na']
WHIM Syndrome	['SRC', 'MAP2K2', 'PXN', 'MAP2K1', 'ARRB2', 'BRAF', 'ITPR1', 'PTK2', 'CXCL12', 'GRK3', 'CXCR4', 'AKT1', 'MAPK3', 'MAPK1', 'HRAS', 'PLCB1', 'Na']
WNT Canonical Signaling in Mantle Cell Lymphoma	['LEF1', 'FRAT1', 'GSK3B', 'CCND1', 'DVL1', 'CTNNB1', 'MYC', 'LRP6', 'AXIN1', 'LRP5', 'TCF4', 'Na']
WNT Inhibition by DKK1 in Osteoblast in Multiple Myelome	['FRAT1', 'GSK3B', 'DVL1', 'CTNNB1', 'LRP6', 'TNFSF11', 'AXIN1', 'TNFRSF11B', 'DKK1', 'SFRP1', 'Na']
WNT Signaling Dysregulation in Osteoblast	['LEF1', 'GSK3B', 'WNT3A', 'CTNNB1', 'LRP6', 'AXIN1', 'LRP5', 'AMER1', 'PORCN', 'FRAT1', 'OSTM1', 'DVL1', 'E2F1', 'MYC', 'TNFSF11', 'Na']
WNT Signaling in Breast Cancer	['MAP2K4', 'RHOA', 'MMP7', 'MAP3K1', 'CSNK1A1', 'JUN', 'MMP2', 'MMP3', 'FZD7', 'FOS', 'AXIN1', 'MMP9', 'VEGFA', 'MAPK10', 'APC', 'CDK4', 'TCF7', 'MAP3K11', 'DAAM1', 'LEF1', 'GSK3B', 'CTNNB1', 'LRP6', 'LRP5', 'MAPK9', 'CCNB1', 'MAPK8', 'CCND1', 'DVL1', 'CDH1', 'MYC', 'AKT1', 'RAC1', 'BTRC', 'MAP2K7', 'Na']
WNT Signaling in Cystic Kidney Disease	['MAP2K4', 'RHOA', 'FZD4', 'MAP3K1', 'CSNK1A1', 'JUN', 'FZD3', 'FZD6', 'FZD5', 'WNT5A', 'FOS', 'AXIN1', 'CSNK1E', 'WNT9B', 'VANGL2', 'MAPK10', 'APC', 'MAP3K11', 'DAAM1', 'LEF1', 'GSK3B', 'PKD1', 'INVS', 'ROCK1', 'ROCK2', 'CTNNB1', 'LRP6', 'LRP5', 'PRICKLE1', 'PKD2', 'FRAT1', 'WNT11', 'MAPK9', 'PKHD1', 'MAPK8', 'ARRB1', 'DVL1', 'DVL2', 'DVL3', 'RAC1', 'BTRC', 'WNT4', 'MAP2K7', 'Na']
WNT Signaling in Hepatocellular Carcinoma	['LEF1', 'GSK3B', 'CSNK1A1', 'JUN', 'CTNNB1', 'FZD7', 'LRP6', 'FOS', 'AXIN1', 'LRP5', 'HIF1A', 'APC', 'DVL1', 'MYC', 'TCF4', 'Na']
WNT Signaling in Melanoma	['LEF1', 'FZD2', 'GSK3B', 'WNT3A', 'FZD5', 'CTNNB1', 'WNT5A', 'CAMK2A', 'LRP6', 'MITF', 'AXIN1', 'NLK', 'ITPR1', 'KISS1', 'FRAT1', 'DVL1', 'CDH1', 'VIM', 'PLCG1', 'ROR2', 'CAPN1', 'TCF4', 'MAP3K7', 'CD44', 'Na']
Wolfram Syndrome Progression (Hypothesis)	['KCNJ11', 'XBP1', 'WFS1', 'ABCC8', 'HSPA5', 'EDEM1', 'EDEM2', 'SLC2A1', 'SLC2A2', 'CISD2', 'EIF2AK3', 'INS', 'ADCY8', 'ERN1', 'CLDN5', 'BCL2', 'ATF6', 'ATF4', 'Na']
X-Linked Ichthyosis	['FOSL2', 'PRKCH', 'STS', 'SULT2B1', 'TGM1', 'FOSL1', 'JUND', 'KLK5', 'IVL', 'KLK7', 'Na']
Arachidonic Acid Metabolism	['CYP2C9', 'CYP2U1', 'CYP2C8', 'CYP2B6', 'CYP4A22', 'CYP4A11', 'CYP2E1', 'CYP2C19', 'CYP2C18', 'CYP2J2', 'Na']
Ganglioside-Type Glycosphingolipid Biosynthesis	['ST6GALNAC3', 'SLC33A1', 'ST8SIA1', 'ST8SIA5', 'ST6GALNAC4', 'ST6GALNAC5', 'ST6GALNAC6', 'Na']
Lacto- and Neolacto-Type Glycosphingolipid Biosynthesis	['B4GALT3', 'B4GALT4', 'B4GALT1', 'B4GALT2', 'B3GALT5', 'FUT1', 'FUT3', 'FUT2', 'FUT5', 'FUT4', 'FUT6', 'FUT9', 'B3GALT1', 'B3GALT2', 'Na']
Metabolism of Estrogens and Androgens	['CYP2C9', 'CYP2D6', 'CYP1A1', 'CYP1B1', 'CYP19A1', 'Na']
Metabolism of Glycerophospholipids and Ether Lipids	['MBOAT7', 'GPAT3', 'LCLAT1', 'ENPP6', 'AGPAT3', 'Na']
Omega-3-Fatty Acid Metabolism	['ELOVL1', 'ELOVL2', 'ELOVL5', 'TECR', 'HSD17B12', 'FADS2', 'FADS1', 'Na']
Omega-6-Fatty Acid Metabolism	['ELOVL2', 'ELOVL5', 'PECR', 'HADHA', 'TECR', 'HSD17B12', 'AKR1B10', 'FADS2', 'PTGS2', 'FADS1', 'Na']
Selencompound Biosynthesis	['KYAT1', '(5-L-glutamyl)-peptide', 'KYAT3', 'PSTK', 'SEPSECS', 'TRU-TCA1-1', 'PAPSS2', 'PEPTIDE', 'Na']
Ubiquinoine Biosynthesis in Humans	['COQ5', 'COQ3', 'COQ2', 'ETFDH', 'COQ7', 'COQ6', 'Na']
Ubiquinoine Biosynthesis in Rats	['COQ5', 'COQ3', 'COQ2', 'ETFDH', 'COQ7', 'COQ6', 'Na']
Acetaminophen Induced Hepatotoxicity	['ENDOG', 'HMGCS2', 'APAF1', 'PARP1', 'ATP2B1', 'CASP9', 'CAT', 'AIFM1', 'BAX', 'CASP3', 'CYCS', 'BAK1', 'CYP2E1', 'DNASE1L3', 'BID', 'Na']
Acetylases Inhibition in Histone Deacetylation in Cancer	['CREBBP', 'NCOA3', 'KAT2B', 'KAT2A', 'NCOA1', 'KAT5', 'EP300', 'KAT6B', 'KAT6A', 'Na']
Adenosine/cAMP Promote Immunosuppression by Treg Cells	['NT5E', 'ENTPD1', 'ADORA2A', 'MIR142', 'PDE3B', 'GNAS', 'CREM', 'NFATC1', 'HIF1A', 'ADCY9', 'FOXP3', 'IL2', 'Na']
Alternative Lengthening of Telomeres in Cancer	['DAXX', 'H3F3A', 'ATRX', 'XRCC3', 'MND1', 'XRCC2', 'BRCA1', 'BRCA2', 'PSMC3IP', 'RAD51', 'TCEAL7', 'TERT', 'DMC1', 'E2F1', 'MYC', 'ATM', 'ATR', 'TP53', 'Na']
ANGPT/TEK Maintains Endothelial Cell Quiescence in Cancer	['MEF2A', 'NOS3', 'ANGPT2', 'ANGPT1', 'CHUK', 'PDPK1', 'NFKB1', 'VEGFA', 'NFKB2', 'KLF2', 'NFKBIA', 'TNIP2', 'PIK3R1', 'PIK3CA', 'PTPRB', 'TEK', 'BIRC5', 'REL', 'CXCL8', 'RELA', 'GSK3B', 'CTNNB1', 'IKBKAP', 'TNFAIP3', 'DLL4', 'FOXO1', 'RBPJ', 'IKBKB', 'CDH5', 'CASP9', 'ZFP36', 'GJA5', 'AKT1', 'KDR', 'CASP3', 'HOXC9', 'Na']
ANGPT/TEK Stimulates Endothelial Cell Migration in Cancer	['FOXC2', 'JUN', 'PXN', 'ANGPT2', 'ANGPT1', 'FOS', 'PDGFB', 'IGF1', 'VEGFA', 'FOXO1', 'PTK2', 'DOK2', 'PAK1', 'TEK', 'MAPK3', 'MAPK1', 'GRB2', 'NCK1', 'RAF1', 'Na']
Apoptosis Block by BCL2 Family Proteins in Cancer	['WWOX', 'BIK', 'DAPK1', 'APAF1', 'BAD', 'MITF', 'YWHAZ', 'NFKB1', 'TP73', 'MAPK10', 'BCL6', 'BCL2L1', 'BCL2', 'BAX', 'CYCS', 'TP53', 'BCL2L2', 'HRK', 'BCL2A1', 'HIF1A', 'FOXO3', 'BBC3', 'TP53AIP1', 'CASP8', 'BCL2L11', 'MAPK9', 'CASP9', 'MAPK8', 'BCL2L10', 'CASP10', 'AKT1', 'CASP2', 'CASP3', 'BAK1', 'PMAIP1', 'BMF', 'SFN', 'BOK', 'BID', 'MCL1', 'Na']
