0	Gene Signature
Spinocerebellar ataxia type 2	['TBP', 'RBFOX1', 'DDX6', 'RP11-686G8', 'SRP14', 'ATN1', 'EIF2S2', 'MEX3D', 'ATXN2L', 'ATXN3', 'ATXN2', 'SEC61B', 'PABPC1', 'CACNG3', 'TARDBP', 'PAIP1', 'SH3GL3', 'RGS8', 'SH3GL2', 'Na']
Spinocerebellar ataxia type 31	['PLEKHG4', 'BEAN1', 'SETX', 'SRSF1', 'NEDD4', 'TGM5', 'Na']
Spinocerebellar ataxia type 7	['ENY2', 'KAT2B', 'KAT2A', 'TRRAP', 'SCAANT1', 'TAF12', 'TAF9', 'CRX', 'ATXN7L3B', 'C12ORF44', 'AGXT', 'Na']
Spiradenoma	['CLEC2A', 'PHLDA1', 'GSTA2', 'KRT15', 'DKK2', 'Na']
Splenic infarction	['MAS1L', 'CPA1', 'PIEZO1', 'HORMAD1', 'PCSK1N', 'Na']
Splenic marginal zone lymphoma	['GNG11', 'ZNF608', 'PLA2G4D', 'AMOTL1', 'TMEM209', 'SMYD1', 'Na']
Spondylocostal dysostosis	['LFNG', 'MESP2', 'HES7', 'NOTCH1', 'GNLY', 'NOTCH2', 'COG1', 'TBX6', 'DLL3', 'ARSD', 'Na']
Spondyloepimetaphyseal dysplasia	['COMP', 'KIF22', 'EXOC6B', 'PAPSS1', 'RAB33B', 'RMRP', 'RSPRY1', 'MATN3', 'PAPSS2', 'Na']
Spondyloepiphyseal dysplasia with congenital joint dislocations	['GALNS', 'CANT1', 'RNU4ATAC', 'TRAPPC2', 'SLC26A2', 'GNPTG', 'TRAPPC2P1', 'B4GALT7', 'SMARCA2', 'SMARCA4', 'CHST3', 'WISP3', 'Na']
Spondylolisthesis	['BMP2', 'CDSN', 'TNNC2', 'IDS', 'AMIGO2', 'IVD', 'RPL34', 'FTH1', 'MATK', 'PRRC2A', 'BMP7', 'KLK8', 'Na']
Spondylolysis	['PTPRN2', 'FUS', 'RPL32', 'RPL34', 'FTH1', 'CD2BP2', 'GDF5', 'PGRMC1', 'Na']
Spondylosis	['BOLL', 'NDUFB8', 'COL6A1', 'ADAMTS1', 'C12ORF39', 'AVPR2', 'CENPK', 'RPL24', 'RPL34', 'HTRA1', 'C12ORF75', 'Na']
Sporotrichosis	['EMB', 'BTNL2', 'MOGS', 'CALM2', 'CALM3', 'CALM1', 'Na']
Spotted fever	['PPP1R14A', 'GLRX5', 'PMPCA', 'HSPD1', 'CD40LG', 'CS', 'Na']
Squamous cell carcinoma	['SERPINB4', 'SERPINB13', 'CNN1', 'NIPBL', 'SERPINB3', 'TAAR6', 'DSG3', 'ROS1', 'TMPRSS11E', 'EML4', 'Na']
St. Louis encephalitis	['NXT1', 'IFNA8', 'SNORA73B', 'C21ORF2', 'RAF1', 'Na']
Staphyloenterotoxemia	['C11ORF31', 'NDUFA9', 'BORA', 'EPT1', 'EPHX2', 'SSRP1', 'FUT2', 'NR4A1', 'SEPN1', 'TST', 'SETBP1', 'TADA3', 'SELK', 'NUCB1', 'TMEM126A', 'C21ORF91', 'SELV', 'VIMP', 'MSRB1', 'MSRB2', 'Na']
Steatorrhea	['CELA3B', 'SCT', 'GIF', 'SERPINA1', 'PRSS1', 'GFPT1', 'SAR1B', 'GFPT2', 'CEL', 'CELA1', 'CCK', 'INS', 'NTS', 'TMPRSS15', 'MLN', 'SST', 'CLPS', 'CFTR', 'APOB', 'PNLIP', 'Na']
Stevens-Johnson syndrome	['HSPG2', 'PTGER3', 'CD8A', 'KRT3', 'ZNRD1-AS1', 'NFKBIZ', 'FASLG', 'HLA-B', 'PSORS1C1', 'TLR3', 'Na']
Stickler syndrome	['COL2A1', 'COL11A2', 'COL9A2', 'COL9A1', 'Na']
Stiff-Person syndrome	['GABARAP', 'DPYSL5', 'HOMER3', 'GAD2', 'GAD1', 'GADL1', 'KANTR', 'SLC7A10', 'AMPH', 'MICA', 'GPHN', 'Na']
Stomach cancer	['FBXW7', 'PDGFRA', 'CTNNB1', 'PTEN', 'ARID1A', 'BRAF', 'ZBTB20', 'APC', 'CDH1', 'ERBB2', 'GNAS', 'HRAS', 'KRAS', 'TP53', 'Na']
Stomatitis	['MYOM2', 'CSF3', 'NUBPL', 'IFNA1', 'MTX3', 'HN1', 'MTOR', 'EGFR', 'RNF4', 'PTS', 'CD79A', 'CD4', 'CDH3', 'ERBB2', 'SEC31A', 'SEC31B', 'TAS2R5', 'Na']
Strongyloidiasis	['LTV1', 'CD79A', 'TCL1B', 'CD4', 'IVD', 'OR2H2', 'SLC25A31', 'ARAP2', 'Na']
Stuttering	['CNTNAP2', 'PLEKHB2', 'AP4E1', 'C1ORF56', 'NAGPA', 'FOXP2', 'SOCS3', 'GNPTAB', 'RCL1', 'GNPTG', 'PROB1', 'PDE5A', 'DRD2', 'CD55', 'CAMP', 'SLC17A5', 'PVALB', 'SOCS6', 'Na']
Subacute sclerosing panencephalitis	['SLAMF1', 'MYOM2', 'MX1', 'IFNA1', 'MBP', 'UFSP1', 'CD40LG', 'CD46', 'CCL16', 'Na']
Subclavian artery aneurysm	['SLC25A16', 'GALNT3', 'SAA1', 'PCSK1N', 'MYH11', 'Na']
Subdural empyema	['SNORD81', 'BNC1', 'IKBKG', 'TSPAN33', 'SDSL', 'PGBD1', 'Na']
Subependymal giant cell astrocytoma	['HSA-MIR-4488', 'SYP', 'KCTD1', 'TSC2', 'TSC1', 'ENO2', 'GFAP', 'MTOR', 'HSA-MIR-487B-3P', 'Na']
Substance abuse	['GABRA2', 'ACE', 'HOMER2', 'BDNF', 'HTR1B', 'OPRM1', 'CCK', 'HTR1A', 'PDYN', 'CCAR1', 'TF', 'OGN', 'ALB', 'ANKK1', 'RTN4', 'TPH2', 'MAOA', 'ADH1B', 'HTR2C', 'HTR2A', 'MOBP', 'COMT', 'TCOF1', 'DRD1', 'DRD2', 'WASF1', 'ZNF821', 'WASF2', 'DRD3', 'DRD4', 'SLC18A2', 'VASH1', 'HTR3A', 'CCSAP', 'POMC', 'PNOC', 'C19ORF26', 'CRH', 'SCLY', 'INTS8', 'CYP2E1', 'SLC6A3', 'SLC6A4', 'HTR7', 'T', 'CLMP', 'ALDH2', 'CNR1', 'EP300', 'TNFSF12', 'GGT2', 'GGT1', 'Na']
Succinic semialdehyde dehydrogenase deficiency	['GAD2', 'GAD1', 'ABAT', 'AKR7A2', 'ADH6', 'ALDH5A1', 'ALDH4A1', 'ALDH3A2', 'GABRR3', 'GABRR2', 'ALDH7A1', 'ALDH6A1', 'GABRR1', 'ALDH1B1', 'ALDH2', 'ALDH9A1', 'Na']
Sudden infant death syndrome	['TRDN', 'MGAM', 'TSPYL1', 'CAV3', 'FOS', 'HTR1A', 'CKAP5', 'PHOX2B', 'ADCYAP1', 'TH', 'KCNQ1', 'GPD1L', 'PIGL', 'C16ORF88', 'ZFP106', 'CHRNA4', 'TPH1', 'ACADVL', 'MAOA', 'SLC6A4', 'ACADM', 'SCN5A', 'ZBED1', 'CTNNBL1', 'TAC1', 'SNTA1', 'KCNH2', 'Na']
Suppression amblyopia	['GPR17', 'GRM6', 'UBL4A', 'APTX', 'NBL1', 'Na']
Supratentorial primitive neuroectodermal tumor	['SLITRK3', 'ERV3-1', 'SLITRK2', 'SLITRK5', 'MPRIP', 'SLITRK6', 'Na']
Swine influenza	['CPSF2', 'TREH', 'IFI35', 'APOL2', 'FGD1', 'WARS2', 'TGM3', 'Na']
Syndactyly	['C17ORF67', 'FBXW4', 'ADAMTS20', 'CRIM1', 'LMBR1', 'FRAS1', 'CDK10', 'IRF6', 'ROR2', 'DHCR7', 'HOXD9', 'HOXD8', 'BMPR1B', 'DLX1', 'DLX2', 'SATB2', 'DLX6', 'LRP4', 'FBLN1', 'HOXA13', 'DHX34', 'MSX2', 'C9ORF173', 'FAM58A', 'ZNF541', 'ATRNL1', 'BHLHA9', 'CKAP2L', 'EN1', 'SHFM1', 'EVX2', 'GDF5', 'MIPOL1', 'ANKFN1', 'FGFR1', 'ZP2', 'FREM1', 'FREM2', 'FREM3', 'FGFR2', 'FBN2', 'HOXD1', 'CACNA1C', 'NUBP1', 'HOXD13', 'HOXD12', 'HOXD11', 'PORCN', 'GJA1', 'ALX4', 'NEK1', 'SOST', 'TP63', 'Na']
Syndromic intellectual disability	['PRMT7', 'MORF4L2', 'LINC01089', 'MED25', 'DPH1', 'TCEAL1', 'RHOF', 'TELO2', 'Na']
Synostosis	['CD96', 'DLX5', 'NOG', 'WNT7A', 'PTCH1', 'WDR35', 'KIF7', 'FGF4', 'GLI3', 'BMP4', 'FGF8', 'SHH', 'FGF9', 'PTER', 'FLNB', 'MSX1', 'HOXA2', 'Na']
Synovial sarcoma	['SS18', 'HSA-MIR-500B-3P', 'SS18L1', 'TLE1', 'MUM1L1', 'SS18L2', 'MYOG', 'RSPH6A', 'ZNF182', 'ANO1', 'TBC1D25', 'SSX2IP', 'SSX4B', 'SSX2B', 'KLHL34', 'RASAL3', 'CCNB3', 'ZNF81', 'CREB3L2', 'ZNF41', 'HEATR3', 'SSX5', 'SSX3', 'SSX4', 'SSX1', 'Na']
Synovitis	['BCKDHA', 'CD163', 'IL15', 'MMP1', 'MMP3', 'SAAL1', 'TNFRSF1B', 'MMP13', 'IL1B', 'IL6', 'CD4', 'IL8', 'CD8A', 'MRAP', 'PRTN3', 'CD40LG', 'CD68', 'CRP', 'PHB2', 'MEFV', 'TNF', 'ACAN', 'ADAMTS5', 'COMP', 'PSTPIP2', 'CCL8', 'TNFSF11', 'Na']
Syphilis	['TES', 'PRCC', 'TTC3', 'EPHX4', 'DDX41', 'PARP15', 'POLA1', 'CD79A', 'EXTL3', 'RIT2', 'CD4', 'TPR', 'FLYWCH1', 'CD8A', 'EPB41L3', 'MYH9', 'APOH', 'PART1', 'CD40LG', 'SNORA22', 'RNF112', 'Na']
Syringoma	['KRT5', 'CMAS', 'S100A2', 'PSG5', 'PIP', 'CEACAM5', 'KRT14', 'KRT10', 'Na']
Syringomyelia	['OBP2A', 'CWC22', 'ERLEC1', 'MAN1B1', 'MON1A', 'ZBTB8OS', 'SLC12A7', 'EDC3', 'Na']
Systemic lupus erythematosus	['TMC2', 'APOBEC4', 'IL10', 'PDHX', 'TET3', 'MICAL3', 'TNIP1', 'ELF1', 'TBL1XR1', 'FCGR2A', 'IRF5', 'SCN10A', 'MSH5', 'TNFSF4', 'HLA-DRA', 'HLA-DQB1', 'OR4A15', 'WDFY4', 'UHRF1BP1', 'GPR19', 'HLA-DQB2', 'LEF1', 'TNXB', 'ATF6B', 'TNKS', 'CD80', 'NRXN1', 'PRDM1', 'TNFAIP3', 'C6ORF10', 'CREBL2', 'PTPN22', 'LAMC2', 'SLC7A11', 'SLC1A7', 'BACH2', 'PHRF1', 'UBE2L3', 'DDA1', 'AFF1', 'GHR', 'DRAM1', 'SCUBE1', 'PTTG1', 'JAZF1', 'HLA-DQA2', 'HLA-DQA1', 'NTNG2', 'OSBPL8', 'COL25A1', 'NEGR1', 'STAT4', 'TOP3B', 'ARID5B', 'NAALADL2', 'NMNAT2', 'BANK1', 'C8ORF12', 'RGL1', 'PRR14', 'SLC29A3', 'XKR6', 'CFB', 'HLA-DRB1', 'BLK', 'NOTCH4', 'CDKN1B', 'PXK', 'TREH', 'LRRC18', 'CLEC16A', 'IKZF1', 'ICA1', 'SEZ6L2', 'ITGAM', 'ETS1', 'RASGRP3', 'LYST', 'F8WER4', 'ITGAX', 'ZNF689', 'SLC15A4', 'ATG5', 'Na']
Systemic primary carnitine deficiency disease	['SLC22A5', 'SLC22A4', 'ACADVL', 'ABHD5', 'SLC22A2', 'ETFB', 'ACADM', 'CPS1', 'CPT2', 'SLC25A20', 'SLC25A13', 'ACADS', 'PNPLA2', 'Na']
Systemic scleroderma	['ZC3H10', 'PRRT1', 'HSPA1L', 'STAT4', 'TNIP1', 'IRF5', 'MSH5', 'HLA-DRA', 'HLA-DQB1', 'HLA-DPB1', 'CD247', 'MUC21', 'HLA-DQB2', 'NOTCH4', 'DDR1', 'TNXB', 'ATF6B', 'C6ORF10', 'STK19', 'AGER', 'PSORS1C1', 'PSORS1C2', 'CDH7', 'HLA-DPA1', 'GRB10', 'TNPO3', 'MICA', 'SOX5', 'MICB', 'HLA-DQA2', 'HLA-DQA1', 'Na']
T cell deficiency	['ZAP70', 'ZBTB1', 'CD40LG', 'FOXN1', 'IL2', 'Na']
T lymphocyte deficiency	['PNP', 'SMARCAL1', 'CD3G', 'RAP1GAP', 'RNASE1', 'Na']
Tabes dorsalis	['NAA50', 'SPTLC1', 'DUT', 'KCNA5', 'SH3BP5', 'RAB7A', 'Na']
Takayasu's arteritis	['CRP', 'RPS9', 'CCDC158', 'TNF', 'HLA-B', 'LILRB3', 'PCDHA11', 'LILRA6', 'NRBP1', 'RIPPLY2', 'CDK9', 'SMUG1', 'IL6', 'PSG8', 'PRTN3', 'SRSF6', 'MICA', 'Na']
Tangier disease	['ABCA3', 'NIPSNAP3B', 'ABCA7', 'ABCA4', 'ABCB5', 'NAP1L3', 'Na']
Telangiectasis	['ACVRL1', 'BMPR2', 'SMAD4', 'GDF2', 'AFP', 'RLBP1', 'TMEM100', 'TPPP2', 'OR2AG1', 'RASA1', 'APITD1', 'EXOSC10', 'RCN3', 'SOX18', 'ATM', 'BAK1', 'ENG', 'TRIM21', 'Na']
Temporal lobe epilepsy	['HSA-MIR-6781-5P', 'HSA-MIR-8071', 'AHSG', 'HSA-MIR-4322', 'WAPAL', 'Na']
Tenosynovitis	['CCL8', 'LHB', 'AKTIP', 'SIK1', 'SPAG16', 'Na']
Teratocarcinoma	['TSKS', 'EPB41L4A', 'SMEK2', 'CLDN24', 'FBXW10', 'CTNNA2', 'AP2A1', 'Na']
Testicular cancer	['ATF7IP', 'ITGA4', 'CTNNB1', 'PCDH11X', 'DMRT1', 'AKAP9', 'ADD2', 'CENPE', 'KITLG', 'UCK2', 'KIT', 'SLC25A31', 'SPRY4', 'BAK1', 'KRAS', 'POM121L12', 'EYS', 'Na']
Tetanus	['CENPV', 'IL10', 'IL13', 'AP5B1', 'IL2', 'SYN1', 'IL5', 'CD2', 'IL4', 'XK', 'CD4', 'IL6', 'ALB', 'IFNG', 'CD27', 'CALM2', 'CD69', 'CALM3', 'CALM1', 'SNAP25', 'CD86', 'ENPEP', 'ITIH4', 'CD40', 'CD83', 'CSF2', 'SNAP23', 'CD80', 'NAPA', 'DDX41', 'TNF', 'VTI1B', 'STX4', 'STX3', 'MGAM', 'NSF', 'NARFL', 'NGF', 'VAMP7', 'VAPA', 'CD8A', 'VAMP1', 'VAMP2', 'CD40LG', 'ZP3', 'VAMP3', 'EIF4G2', 'PVALB', 'SLC29A3', 'GRIA1', 'DPT', 'HTRA1', 'C3', 'NANP', 'LGALS4', 'CD79A', 'ZNF729', 'CD19', 'MBP', 'CD58', 'Na']
Tetanus neonatorum	['ACE2', 'ZBP1', 'MNT', 'URI1', 'MEPE', 'OPRM1', 'HES1', 'Na']
Tethered spinal cord syndrome	['NKX2-8', 'COX8C', 'SRCAP', 'GDF3', 'KIDINS220', 'HOXA1', 'CYS1', 'MNX1', 'NODAL', 'ITFG1', 'Na']
Tetralogy of Fallot	['CFC1B', 'MARC1', 'UFD1L', 'CLTCL1', 'ZNF74', 'SAP30L', 'NKX1-2', 'EPS15L1', 'FMO5', 'SNX8', 'LZTR1', 'TCTE3', 'Na']
Thalassemia	['ENTPD1', 'HBG1', 'DAXX', 'GDF15', 'HBE1', 'OR52A1', 'UGT1A1', 'HBG2', 'H3F3A', 'ATRX', 'BCL11A', 'LRBA', 'EIF2AK1', 'KLF1', 'HBA1', 'HBA2', 'BCS1L', 'TF', 'OR51V1', 'TFR2', 'OR52A5', 'GUF1', 'INTS5', 'HAMP', 'SCN2A', 'EPO', 'EPB41', 'GYPA', 'TMPRSS6', 'TFRC', 'HBS1L', 'NPRL3', 'HBB', 'HP', 'HFE', 'HBD', 'GATA1', 'CYGB', 'FAM132B', 'HBQ1', 'UGT1A6', 'OR51B5', 'AHSP', 'CD34', 'HBZ', 'Na']
Theileriasis	['APOBEC3F', 'LINS', 'RPS8', '18S', 'MAFB', 'PARVA', 'SPAG1', 'TLR10', 'RPS12', 'PKIG', 'FARSA', 'MAP4K4', 'NKTR', 'Na']
Thoracic aortic aneurysm	['SMAD3', 'ACTA2', 'TGFBR1', 'MYH11', 'FBN1', 'TGFBR2', 'PRKG1', 'Na']
Thoracic outlet syndrome	['HHAT', 'FMN1', 'KANTR', 'MRPL49', 'SKAP2', 'NMT1', 'Na']
Thrombocytopenia	['IL11', 'IL10', 'ANKRD26', 'ITGA2', 'RUNX1', 'TET2', 'NBEAL2', 'POU2F3', 'GP6', 'GP9', 'IL3', 'VEGFA', 'IL2', 'CD2', 'SLFN14', 'RHCE', 'CD5', 'FCGR2A', 'IL6', 'CD4', 'KITLG', 'ALB', 'NAAA', 'IL31RA', 'MYH9', 'TOP1', 'PF4', 'TP53', 'EPO', 'DGKE', 'CSF3', 'CSF2', 'NCAM1', 'ITGA2B', 'RBM8A', 'HP', 'FOXG1', 'TUBB1', 'MPL', 'DDX41', 'TNF', 'HPSE2', 'ADAMTS13', 'DLL1', 'FCGR3A', 'FCGR3B', 'THPO', 'ERBB2', 'B2M', 'STX2', 'CD34', 'WDTC1', 'CD33', 'NFE2', 'CD52', 'VWF', 'ST8SIA2', 'PPBP', 'GP1BB', 'F2', 'GP1BA', 'F3', 'MTOR', 'F7', 'F8', 'ZFPM1', 'SELP', 'KIT', 'CD8A', 'CD109', 'TRIM37', 'CD40LG', 'CD46', 'CRP', 'SERPINC1', 'GBA', 'CFI', 'IFNA2', 'CFH', 'IFNA1', 'ITGB3', 'WAS', 'BHLHE22', 'PLG', 'RHD', 'GATA1', 'PTS', 'C3', 'THBD', 'CD79A', 'ANPEP', 'CD19', 'APOH', 'B4DTY9', 'JAK1', 'Na']
Thrombophilia	['PROC', 'THBD', 'F9', 'F2', 'PLG', 'HRG', 'F5', 'Na']
Thrombophlebitis	['FGG', 'SUSD1', 'CNTN6', 'F11', 'SV2C', 'OTUD7A', 'F5', 'Na']
Thrombotic thrombocytopenic purpura	['CFI', 'CFH', 'VWF', 'ST8SIA2', 'HP', 'THBS1', 'ADAMTS13', 'F3', 'PHEX', 'THBD', 'HADHA', 'TSR1', 'CD46', 'Na']
Thymoma	['DPYSL5', 'AIRE', 'TEN1', 'KCNA4', 'OMG', 'LRP4', 'TSR1', 'MUSK', 'TTN', 'PSMB11', 'Na']
Thyroid adenoma	['RET', 'TG', 'ZNF131', 'FAM129A', 'STT3A', 'ZNF138', 'TSHR', 'Na']
Thyroid cancer	['IDH1', 'RET', 'SMAD4', 'FOXE1', 'CTNNB1', 'NRG1', 'AXIN1', 'PTEN', 'PLA2G5', 'BRAF', 'TSHR', 'NRAS', 'AKT1', 'GNAS', 'HRAS', 'KRAS', 'TP53', 'MBIP', 'Na']
Thyroiditis	['HIST2H2AA3', 'FOXE1', 'IFNA1', 'CALCA', 'HIST2H2AC', 'TRH', 'DDX41', 'TSHR', 'POMC', 'SMUG1', 'TG', 'CD4', 'TPO', 'CD8A', 'CTLA4', 'TNFRSF25', 'PRSS3', 'Na']
Thyrotoxicosis	['FCRL3', 'RNASET2', 'C6ORF10', 'CHRNA9', 'ITPR3', 'HLA-A', 'BACH2', 'TSHR', 'GPR174', 'TG', 'C6ORF15', 'C1QTNF6', 'HLA-DQB1', 'CTLA4', 'SLAMF6', 'MICA', 'MUC21', 'ABCF1', 'Na']
Tic disorder	['PICALM', 'COL27A1', 'POLR3B', 'HDGFL1', 'PHEX', 'Na']
Tick infestation	['NRSN1', 'LCN9', 'ABCB8', 'TUBE1', '18S', 'GPR83', 'DERA', 'LSG1', 'ALPP', 'ITGA11', 'STAB2', 'MAP1B', 'RLN3', 'CDK10', 'ALPI', 'RBM45', 'Na']
Timothy syndrome	['CACNB2', 'KCNE1', 'KCNE2', 'KCNQ1', 'CACNA2D1', 'CACNA1C', 'SCN5A', 'SCN4B', 'UPP2', 'AKAP5', 'KCNH2', 'Na']
Tinea capitis	['PRRT1', 'KATNAL2', 'TCEB3CL', 'ARSI', 'PTCH1', 'FLNC', 'SLC7A1', 'SAT1', 'DLGAP3', 'PIAS2', 'Na']
Tinea pedis	['RHBDF2', 'GSTM4', 'TRIT1', 'BCLAF1', 'POLR2B', 'DCD', 'TECR', 'ARSI', 'DEFB4B', 'TRD-GTC9', 'Na']
Tongue squamous cell carcinoma	['PLSCR3', 'TRIM14', 'LINC01503', 'LINC01525', 'LINC01526', 'HSA-MIR-639', 'LOC100506533', 'LINC01468', 'HSA-MIR-2115-5P', 'HSA-MIR-593-5P', 'Na']
Tonsillitis	['CRP', 'MYOM2', 'KSR1', 'IGJ', 'DEFB113', 'LEPREL1', 'DUSP27', 'DEFB1', 'DUPD1', 'DNPEP', 'CD79A', 'CD4', 'C1GALT1C1', 'CD8A', 'PDZD11', 'CD19', 'HSF4', 'CD40LG', 'Na']
Tooth agenesis	['EDARADD', 'WNT10B', 'WNT10A', 'HSA-MIR-586', 'OSR2', 'AXIN2', 'DSPP', 'EDAR', 'SUPT3H', 'BMP4', 'POLR3A', 'POLR3B', 'ENAM', 'PAX9', 'IRF6', 'LHX6', 'BCOR', 'DLX1', 'EDA', 'GTF3C3', 'DLX2', 'DLX3', 'SATB2', 'ZNF22', 'TGFA', 'TMEM54', 'MMP20', 'FGF3', 'MMP25', 'HSA-MIR-1273D', 'TBX22', 'NHLH1', 'LCE5A', 'MSX1', 'HSA-MIR-4639-5P', 'THSD7B', 'IKBKG', 'PITX2', 'TP63', 'Na']
Tooth erosion	['TUFT1', 'AMBN', 'TFIP11', 'AMELY', 'CPM', 'Na']
Townes-Brocks syndrome	['SMARCD3', 'EYA1', 'FOXD1', 'OSR2', 'SIX1', 'TERF1', 'TBX5', 'SPSB4', 'PLCB4', 'SALL1', 'SALL2', 'SALL4', 'UBA2', 'Na']
Toxic encephalopathy	['BCHE', 'RBFOX3', 'GSR', 'GOLGA6L2', 'GRIN2D', 'PDYN', 'GRIN2C', 'AP5B1', 'GRIN1', 'XK', 'PPIG', 'ERVW-1', 'CALM2', 'TARDBP', 'CALM3', 'TP53', 'CALM1', 'PI4K2A', 'APP', 'PARK2', 'CHRNA4', 'ITIH4', 'CSF3', 'SLC1A1', 'SLC1A2', 'SLC1A3', 'TNF', 'HPGDS', 'NTF3', 'AKT1', 'NGFR', 'MGAM', 'PRNP', 'SLC11A2', 'CYBB', 'GFAP', 'DUSP26', 'BACE1', 'CREB1', 'DLG4', 'GDNF', 'SYCN', 'BCL2L1', 'TOX', 'GRIA1', 'CHAT', 'PSEN1', 'FGF2', 'SLC6A3', 'SLC6A4', 'PRND', 'GRIN2B', 'HTR7', 'GRIN2A', 'HMOX1', 'GLUL', 'APOE', 'LTA4H', 'MBP', 'ZC3H14', 'DECR1', 'MAP2K7', 'ACEE', 'JUN', 'HSPA5', 'PLA2G2D', 'BDNF', 'ANXA5', 'PLA2G2A', 'SIGLEC11', 'DNTT', 'HSPA4', 'SYN1', 'IL1B', 'IL6', 'TH', 'MAPT', 'CDK5', 'CYCS', 'NFE2L2', 'CABIN1', 'GSK3B', 'MAOB', 'MAOA', 'CYP3A4', 'CASP8', 'CALB1', 'PPP2R4', 'ALAD', 'CASP9', 'CASP12', 'MAP2', 'CASP3', 'SLC18A2', 'NQO1', 'NTRK2', 'PARP1', 'SYP', 'FOS', 'S100B', 'NGF', 'SOD1', 'GAP43', 'CAT', 'PLA2G10', 'DDIT3', 'PNPLA6', 'GAPDH', 'BECN1', 'PLA2G1B', 'HTT', 'CX3CR1', 'AIF1', 'GRM2', 'PTGS2', 'GRM1', 'GRM5', 'MAPK8', 'GRM7', 'CNR1', 'MAPK3', 'NEFM', 'NOS1', 'TSPO', 'NEFH', 'EARS2', 'Na']
Toxic shock syndrome	['IL10', 'GML', 'EPHX2', 'BTNL2', 'IL2', 'SUMF2', 'IL1B', 'SELO', 'IL6', 'CD4', 'TST', 'SETBP1', 'CD8A', 'KCNMA1', 'SELK', 'CCDC6', 'LTA', 'EXOC1', 'MYOM2', 'ZNF667-AS1', 'PRF1', 'TNF', 'FUT2', 'TSKU', 'PPP3CA', 'SEPN1', 'EDNRB', 'RDH11', 'SPEG', 'Na']
Toxocariasis	['SLC44A2', 'HSA-MIR-2861', 'TCN2', 'SLC44A1', 'CD40LG', 'RNASE3', 'FARSA', 'Na']
Toxoplasmosis	['CENPV', 'IL10', 'UBE2D1', 'TNF', 'RHD', 'IL2', 'IL4', 'RHCE', 'CD79A', 'CD4', 'CD9', 'CD8A', 'IFNG', 'MRAP', 'CD40LG', 'CD99', 'Na']
Tracheal stenosis	['SLC22A4', 'TGFB3', 'CPA1', 'PDE1C', 'TUBE1', 'PGRMC1', 'TBX4', 'ADAMTS10', 'ADAMTSL2', 'ADAMTS17', 'IYD', 'TBRG1', 'PUF60', 'TEF', 'RHNO1', 'Na']
Tracheitis	['ZBP1', 'STAG2', 'B4GALNT2', 'TUBE1', 'LCMT2', 'Na']
Tracheomalacia	['ANO1', 'ANO2', 'GALNS', 'SLC22A4', 'IYD', 'CPA1', 'AUH', 'TEF', 'ITSN1', 'ZBED1', 'LTBP4', 'Na']
Transient cerebral ischemia	['CA13', 'CRP', 'MMD', 'ACE', 'P2RY12', 'DFFA', 'PPBP', 'FOXJ2', 'SPATA5', 'AIF1', 'RPSA', 'SCAI', 'KIAA1147', 'Na']
Transient neonatal diabetes mellitus	['DNMT3L', 'GNAS-AS1', 'ZC2HC1B', 'RASGRF1', 'KCNQ1OT1', 'PEG3', 'KHDC3L', 'ZIM2', 'NLRP2', 'MEST', 'FKBP6', 'Na']
Transitional cell carcinoma	['SPACA5B', 'DBC1', 'HEPACAM', 'SERTAD3', 'SPACA5', 'UPK1A', 'Na']
Treacher Collins syndrome	['SF3B4', 'CSNK2A1', 'ANXA6', 'NOLC1', 'WDR43', 'DHODH', 'EFTUD2', 'PYGO2', 'PLCB4', 'RPS28', 'POLR1A', 'ZFP161', 'TCOF1', 'POLR1D', 'VWA1', 'TSR2', 'HOXA2', 'ALX3', 'MSX2', 'KBTBD8', 'TXNL4A', 'POLI', 'RPS14', 'NOP56', 'Na']
Trichinosis	['IL4', 'POMC', 'TMX3', 'TMX2', 'NUMBL', 'PIK3C2A', 'Na']
Trichomoniasis	['ATAD2', 'CD79A', 'EXTL3', 'LTB4R2', 'LRR1', 'ENTPD8', 'TSPAN6', 'STON1', '18S', 'WASF3', 'Na']
Trichorhinophalangeal syndrome type I	['PCDH20', 'PCDH9', 'EIF3H', 'TRPS1', 'IKZF1', 'EXT1', 'Na']
Trichorhinophalangeal syndrome type II	['RAD21', 'BMP1', 'MED30', 'KCNQ3', 'ANXA13', 'EIF3H', 'TRPS1', 'DERL1', 'CSMD3', 'RHNO1', 'ZHX2', 'EXT1', 'Na']
Trichotillomania	['ABCB6', 'CLNK', 'C2ORF62', 'DLGAP3', 'HOXB8', 'Na']
Tricuspid valve insufficiency	['GALNT13', 'MC3R', 'CPB1', 'PAPPA', 'CRELD1', 'TTC1', 'SLC38A4', 'SMG6', 'Na']
Trigeminal neuralgia	['MBD1', 'GSTO1', 'IL24', 'MT-TC', 'LIPN', 'KANTR', 'PGRMC1', 'STK32C', 'BNIPL', 'JMJD6', 'MTRNR2L4', 'Na']
Tropical spastic paraparesis	['CENPV', 'IDH1', 'LTV1', 'IDH2', 'FOXP3', 'IL2', 'CD4', 'C10ORF116', 'CD8A', 'CNTN2', 'BTK', 'ERVW-1', 'FAM192A', 'SERPINH1', 'HBZ', 'Na']
